,cid,cidname,brand,model,datamonth,price,biz30day,biz30day_rank,total_sold_price,total_sold_price_rank,model_ratings,model_rank,model_pos,model_neu,model_neg,model_total,model_rate,model_rate_rank
552,2018112610,螺丝刀,tw.tct,TC-YT1,201909,67.2,20419,110,1372156.8100000003,36,74.5,88.0,508,12,44,564,0.900709219858156,582
541,2018112610,螺丝刀,tgk,PX3-75(-),201909,4.82,5999,277,32324.080000000005,619,68.04,189.0,27,0,3,30,0.9,583
567,2018112610,螺丝刀,vessel/威威,220W-3,201909,52.69,876,704,74006.37999999999,435,46.11,743.0,9,1,0,10,0.9,584
426,2018112610,螺丝刀,sata/世达,61603-61708,201909,20.32,1493,570,31699.6,625,80.09,36.0,9,0,1,10,0.9,585
451,2018112610,螺丝刀,sata/世达,63601,201909,46.26,5779,285,282888.94999999995,179,54.51,522.0,72,0,8,80,0.9,586
101,2018112610,螺丝刀,elecall/伊莱科,61合1,201909,81.25,916,694,73242.77,439,28.82,1026.0,18,0,2,20,0.9,587
954,2018112610,螺丝刀,老a,LA614U17,201909,9.09,5016,316,74977.85,431,68.59,184.0,189,2,19,210,0.9,588
967,2018112610,螺丝刀,老a,LA618T20,201909,13.28,540,797,7355.59,896,40.44,853.0,9,0,1,10,0.9,589
837,2018112610,螺丝刀,日本福冈,电工螺丝刀,201909,8.43,985,672,8613.26,871,42.66,819.0,9,0,1,10,0.9,590
827,2018112610,螺丝刀,日本福冈,FO-9212A,201909,33.15,2050,516,94507.29000000001,375,60.18,383.0,54,1,5,60,0.9,591
313,2018112610,螺丝刀,mytec/美科,Z型螺丝刀,201909,12.9,608,773,7565.8,892,52.06,588.0,9,0,1,10,0.9,592
1037,2018112610,螺丝刀,釼,FO-9062,201909,49.76,567,788,27013.33,656,57.8,446.0,9,0,1,10,0.9,593
138,2018112610,螺丝刀,golden knight/金骑士,S2冲击撞批,201909,42.0,735,738,39596.399999999994,570,60.1,386.0,9,0,1,10,0.9,594
807,2018112610,螺丝刀,日本福冈,FO-9005T,201909,16.85,1370,592,22807.190000000002,685,69.08,174.0,27,0,3,30,0.9,595
337,2018112610,螺丝刀,oushen/欧神,800,201909,70.35,9461,208,722770.58,85,53.12,563.0,63,1,6,70,0.9,596
540,2018112610,螺丝刀,tak,TAK-DC6210,201909,102.0,3752,377,371483.85,144,72.84,117.0,9,1,0,10,0.9,597
448,2018112610,螺丝刀,sata/世达,63402-63417,201909,14.11,11005,184,171230.68000000002,243,52.71,574.0,89,1,9,99,0.898989898989899,598
305,2018112610,螺丝刀,maxpower/迈泊,M55251-M55271,201909,5.76,20975,107,127813.12999999999,301,66.58,228.0,240,2,25,267,0.898876404494382,599
617,2018112610,螺丝刀,xiaomi/小米,螺丝刀,201909,87.7,7533,246,723314.3400000001,84,66.13,238.0,141,7,9,157,0.8980891719745223,600
1031,2018112610,螺丝刀,釼,FO-9005,201909,15.03,4565,340,91828.95000000001,385,66.63,224.0,123,1,13,137,0.8978102189781022,601
914,2018112610,螺丝刀,科麦斯,电动螺丝批,201909,72.92,14557,143,1134507.38,44,74.48,89.0,1595,78,104,1777,0.8975801913337085,602
147,2018112610,螺丝刀,greener/绿林,塑柄螺丝刀,201909,6.03,4764,325,22875.230000000003,683,59.75,398.0,70,7,1,78,0.8974358974358975,603
1001,2018112610,螺丝刀,贝克洛,BKL-305HA黑色,201909,66.0,15243,139,993406.0900000001,57,71.18,145.0,78,0,9,87,0.896551724137931,604
135,2018112610,螺丝刀,gangtuo tool/钢拓工具,GT3123X100/GT3126X200,201909,3.46,75313,31,336980.82999999996,152,74.82,83.0,861,25,75,961,0.8959417273673257,605
941,2018112610,螺丝刀,老a,LA612375A,201909,11.75,115897,18,1535393.7,31,82.83,21.0,1015,19,99,1133,0.8958517210944396,606
376,2018112610,螺丝刀,prokits/宝工,SD-9857M,201909,62.37,8899,222,580414.4699999997,105,60.25,379.0,232,3,24,259,0.8957528957528957,607
799,2018112610,螺丝刀,日本福冈,FO,201909,8.63,23744,93,202645.67000000004,216,64.77,269.0,249,5,24,278,0.89568345323741,608
127,2018112610,螺丝刀,fujiwara/藤原,SLS003,201909,67.42,4412,349,301537.0,170,66.99,215.0,205,3,21,229,0.8951965065502183,609
40,2018112610,螺丝刀,bosch/博世,GO纪念版,201909,300.89,74314,32,21458183.0,1,83.94,13.0,1702,52,148,1902,0.8948475289169295,610
1027,2018112610,螺丝刀,釼,9005A,201909,14.4,4319,351,56445.42000000002,492,64.95,262.0,68,0,8,76,0.8947368421052632,611
1096,2018112610,螺丝刀,麦丹利,MDL-JYLSD,201909,10.8,1416,584,16462.129999999997,751,65.6,253.0,17,0,2,19,0.8947368421052632,612
383,2018112610,螺丝刀,rubicon/罗宾汉,268,201909,65.53,1939,521,117428.79000000001,317,66.35,234.0,51,2,4,57,0.8947368421052632,613
220,2018112610,螺丝刀,jerxun/京选,JX-1161S,201909,37.71,1908,523,85078.83999999998,407,55.3,504.0,51,1,5,57,0.8947368421052632,614
55,2018112610,螺丝刀,cczj/正继,萝卜头螺丝刀,201909,4.56,2026,519,10657.97,837,66.04,240.0,17,0,2,19,0.8947368421052632,615
496,2018112610,螺丝刀,stanley/史丹利,65-147-0-23,201909,11.82,8174,229,101091.15,360,50.13,639.0,51,0,6,57,0.8947368421052632,616
281,2018112610,螺丝刀,lx/联禧,8HP 手枪式风批,201909,164.4,5091,315,929612.7100000001,61,51.76,597.0,51,2,4,57,0.8947368421052632,617
713,2018112610,螺丝刀,华夏巨匠,01,201909,6.67,10305,196,69944.43999999999,448,62.0,334.0,85,1,9,95,0.8947368421052632,618
472,2018112610,螺丝刀,sj/上匠,SJ-803751,201909,2.41,324611,3,1219309.4699999997,41,78.22,47.0,1535,39,143,1717,0.8940011648223646,619
1040,2018112610,螺丝刀,釼,FO-9212A,201909,36.64,12514,160,647324.8600000002,92,61.09,362.0,42,0,5,47,0.8936170212765957,620
46,2018112610,螺丝刀,broppe/浦派,棘轮快扳螺丝刀,201909,19.53,5534,296,130300.34999999998,295,54.54,521.0,109,0,13,122,0.8934426229508197,621
521,2018112610,螺丝刀,stanley/史丹利,92004-8-HC,201909,25.44,4957,319,367021.99000000005,145,53.58,551.0,67,0,8,75,0.8933333333333333,622
995,2018112610,螺丝刀,虾牌,TT-LSD,201909,32.03,1312,605,43907.13000000001,541,69.55,169.0,50,1,5,56,0.8928571428571429,623
450,2018112610,螺丝刀,sata/世达,63502-63517,201909,13.41,6294,266,107831.52,340,43.57,800.0,50,1,5,56,0.8928571428571429,624
149,2018112610,螺丝刀,greener/绿林,家用螺丝刀,201909,4.83,120906,17,745015.6000000001,80,79.97,38.0,2107,48,205,2360,0.8927966101694915,625
155,2018112610,螺丝刀,greener/绿林,异形螺丝批,201909,5.24,2642,450,22677.34,688,64.98,259.0,182,2,20,204,0.8921568627450981,626
943,2018112610,螺丝刀,老a,LA613132,201909,66.74,3573,386,241994.98000000007,200,65.61,252.0,173,6,15,194,0.8917525773195877,627
826,2018112610,螺丝刀,日本福冈,FO-9212,201909,42.7,12227,166,824257.9700000001,69,62.94,311.0,181,0,22,203,0.8916256157635468,628
454,2018112610,螺丝刀,sata/世达,66202,201909,23.56,8593,224,200768.81999999995,218,60.06,388.0,115,0,14,129,0.8914728682170543,629
145,2018112610,螺丝刀,greener/绿林,你棒柄螺丝刀,201909,6.64,4586,337,27628.509999999995,650,52.06,587.0,41,1,4,46,0.8913043478260869,630
295,2018112610,螺丝刀,masterproof/麦思德,22037,201909,63.96,3404,396,178295.65999999997,235,61.7,347.0,57,1,6,64,0.890625,631
156,2018112610,螺丝刀,greener/绿林,彩条柄螺丝刀,201909,6.69,167861,13,1303127.2999999998,40,75.87,65.0,1811,50,173,2034,0.8903638151425762,632
729,2018112610,螺丝刀,吉米家居,GNT26,201909,79.0,2803,438,269297.0,187,56.69,477.0,73,4,5,82,0.8902439024390244,633
290,2018112610,螺丝刀,makita/牧田,DF001DW,201909,398.0,172,974,54665.8,498,44.89,780.0,8,0,1,9,0.8888888888888888,634
283,2018112610,螺丝刀,lx/联禧,LX-418B,201909,180.0,1100,650,236308.41000000003,204,61.27,355.0,8,0,1,9,0.8888888888888888,635
58,2018112610,螺丝刀,cristin/克里斯汀,CT-LSP,201909,15.89,584,780,9165.28,864,55.4,503.0,8,0,1,9,0.8888888888888888,636
658,2018112610,螺丝刀,久克,花型螺丝刀组套,201909,61.09,1460,577,84200.28000000001,411,54.74,514.0,16,0,2,18,0.8888888888888888,637
830,2018112610,螺丝刀,日本福冈,FO-9221,201909,22.27,241,934,5505.990000000001,941,48.12,673.0,8,0,1,9,0.8888888888888888,638
724,2018112610,螺丝刀,卫仕,风批,201909,140.0,969,675,120028.44000000002,314,45.94,745.0,8,0,1,9,0.8888888888888888,639
939,2018112610,螺丝刀,老a,LA6122P0,201909,8.25,12924,156,105482.84999999999,343,66.69,221.0,104,2,11,117,0.8888888888888888,640
435,2018112610,螺丝刀,sata/世达,62202-62314,201909,9.78,1678,550,19072.49,722,67.12,212.0,16,0,2,18,0.8888888888888888,641
405,2018112610,螺丝刀,sata/世达,09309,201909,134.45,913,696,121625.6,311,51.47,603.0,8,0,1,9,0.8888888888888888,642
331,2018112610,螺丝刀,oushen/欧神,4C07,201909,185.53,4780,324,881325.6299999999,65,53.52,552.0,24,0,3,27,0.8888888888888888,643
177,2018112610,螺丝刀,hai chuan qi,BD5-15,201909,282.0,2110,506,577556.0,106,67.34,208.0,8,0,1,9,0.8888888888888888,644
148,2018112610,螺丝刀,greener/绿林,大号螺丝刀,201909,6.6,1579,561,12593.97,808,59.82,395.0,8,0,1,9,0.8888888888888888,645
818,2018112610,螺丝刀,日本福冈,FO-9062,201909,29.23,998,668,46067.780000000006,534,60.99,367.0,8,0,1,9,0.8888888888888888,646
594,2018112610,螺丝刀,workpro/万克宝,W009013N,201909,77.33,1192,629,93642.17,378,50.84,620.0,16,0,2,18,0.8888888888888888,647
445,2018112610,螺丝刀,sata/世达,62802/62903,201909,11.02,3712,379,41755.5,555,51.34,606.0,32,1,3,36,0.8888888888888888,648
666,2018112610,螺丝刀,京岛,JD-JL20,201909,46.22,10656,190,463563.0200000001,123,55.7,498.0,150,1,18,169,0.8875739644970414,649
113,2018112610,螺丝刀,etdko/艾迪科,ET-HJ-48,201909,66.37,503,817,33258.01,612,59.75,397.0,55,5,2,62,0.8870967741935484,650
655,2018112610,螺丝刀,久克,JK8807,201909,23.64,16477,129,689575.3300000001,90,65.05,258.0,274,7,28,309,0.8867313915857605,651
872,2018112610,螺丝刀,汉拓夫,H-1,201909,33.36,3949,361,138378.84,280,58.83,423.0,86,2,9,97,0.8865979381443299,652
1057,2018112610,螺丝刀,雷励克,Y-5H,201909,101.52,3468,391,374460.7899999999,142,73.16,113.0,70,2,7,79,0.8860759493670886,653
169,2018112610,螺丝刀,greener/绿林,螺丝批组套,201909,26.0,1156,634,37926.04,583,42.87,814.0,23,0,3,26,0.8846153846153846,654
390,2018112610,螺丝刀,rubicon/罗宾汉,RHG-9A,201909,66.09,1636,556,101153.4,359,51.15,613.0,23,0,3,26,0.8846153846153846,655
15,2018112610,螺丝刀,bamer/百马,BM-10HS/8HS,201909,108.9,14874,141,2053039.4499999997,21,57.48,455.0,160,4,17,181,0.8839779005524862,656
360,2018112610,螺丝刀,pesco,螺丝批套装,201909,29.8,3353,399,158203.40000000002,254,61.94,339.0,15,2,0,17,0.8823529411764706,657
709,2018112610,螺丝刀,力箭,LJM45XXX,201909,4.91,2868,431,17799.69,733,83.41,17.0,15,0,2,17,0.8823529411764706,658
1084,2018112610,螺丝刀,鹏工,9912,201909,5.41,4631,334,52426.170000000006,505,62.36,320.0,30,0,4,34,0.8823529411764706,659
683,2018112610,螺丝刀,全锋,QIAOJILUOSIDAO,201909,11.76,1197,628,14076.720000000001,783,53.62,548.0,15,2,0,17,0.8823529411764706,660
522,2018112610,螺丝刀,stanley/史丹利,SCS4K 4V,201909,269.0,166,981,46833.0,530,42.62,821.0,15,2,0,17,0.8823529411764706,661
504,2018112610,螺丝刀,stanley/史丹利,66-052-1-23C,201909,30.17,1427,582,40000.81,563,43.5,803.0,15,0,2,17,0.8823529411764706,662
231,2018112610,螺丝刀,jftoois,800,201909,38.4,5332,306,271989.23,184,46.43,737.0,22,1,2,25,0.88,663
599,2018112610,螺丝刀,workpro/万克宝,W9304,201909,16.85,15030,140,260837.67000000004,190,69.11,173.0,220,10,20,250,0.88,664
323,2018112610,螺丝刀,nanch/南旗,24合1螺丝刀套装,201909,234.33,755,732,95759.0,371,51.95,591.0,44,1,5,50,0.88,665
675,2018112610,螺丝刀,佑尼美,5HL,201909,146.74,2346,475,441036.14999999997,130,59.52,406.0,22,0,3,25,0.88,666
707,2018112610,螺丝刀,力箭,LJM12XXX,201909,4.59,225312,8,2047809.3399999999,22,75.59,73.0,1500,27,178,1705,0.8797653958944281,667
117,2018112610,螺丝刀,exploit/开拓,043003,201909,30.25,287296,4,12936376.919999996,5,86.07,5.0,3265,116,334,3715,0.8788694481830417,668
892,2018112610,螺丝刀,澄虹,京优两用8合一,201909,33.0,4578,339,129994.0,296,63.07,308.0,137,4,15,156,0.8782051282051282,669
204,2018112610,螺丝刀,jerxun/京选,JX-0111,201909,7.02,26687,82,330924.5199999999,157,61.68,348.0,365,8,43,416,0.8774038461538461,670
242,2018112610,螺丝刀,jiekemei/杰科美,组套螺丝刀,201909,22.68,91085,24,2796040.7800000003,17,73.26,108.0,780,17,93,890,0.8764044943820225,671
502,2018112610,螺丝刀,stanley/史丹利,65157-8-HC,201909,9.66,64518,41,791478.3100000002,73,77.71,53.0,694,17,81,792,0.8762626262626263,672
968,2018112610,螺丝刀,老a,LA699076,201909,37.94,16620,127,742162.3099999999,83,53.87,541.0,212,7,23,242,0.8760330578512396,673
470,2018112610,螺丝刀,sheffield/钢盾,T130012,201909,28.82,787,722,22052.190000000002,696,46.74,725.0,7,0,1,8,0.875,674
65,2018112610,螺丝刀,deli/得力,DL1045D,201909,59.07,1044,660,49061.42,516,49.25,653.0,7,0,1,8,0.875,675
749,2018112610,螺丝刀,埃福森,AIFUSEN-YJM03-966,201909,28.0,226,943,6328.0,926,57.79,447.0,7,0,1,8,0.875,676
746,2018112610,螺丝刀,埃福森,966,201909,28.0,2274,485,63672.0,469,49.55,646.0,28,1,3,32,0.875,677
673,2018112610,螺丝刀,佐隆,001,201909,18.0,755,731,11769.07,823,38.78,868.0,7,0,1,8,0.875,678
207,2018112610,螺丝刀,jerxun/京选,JX-0189B,201909,18.83,681,752,11772.1,822,44.7,785.0,14,0,2,16,0.875,679
378,2018112610,螺丝刀,rhea tool/雷亚,8H/10H,201909,78.0,1085,653,88731.0,395,45.53,754.0,7,0,1,8,0.875,680
212,2018112610,螺丝刀,jerxun/京选,JX-0209S,201909,33.54,189,963,6378.48,923,42.15,839.0,7,0,1,8,0.875,681
441,2018112610,螺丝刀,sata/世达,62313,201909,8.64,8353,228,72169.92000000001,442,76.36,62.0,28,0,4,32,0.875,682
491,2018112610,螺丝刀,stanley/史丹利,65-005C-23,201909,137.21,568,787,73807.29000000001,437,50.62,629.0,14,0,2,16,0.875,683
697,2018112610,螺丝刀,创拓者,梅花螺丝刀,201909,7.8,576,785,4492.8,970,35.23,891.0,7,0,1,8,0.875,684
690,2018112610,螺丝刀,凯晟,梅花螺丝刀,201909,6.9,955,680,6889.8,910,43.03,810.0,7,0,1,8,0.875,685
613,2018112610,螺丝刀,xiaomi/小米,MINISO,201909,9.83,927,691,9080.78,865,39.56,862.0,7,0,1,8,0.875,686
449,2018112610,螺丝刀,sata/世达,63502,201909,14.69,49579,50,838325.2899999999,68,67.67,200.0,434,1,61,496,0.875,687
804,2018112610,螺丝刀,日本福冈,FO-9005C,201909,9.7,2658,448,35965.1,589,55.41,502.0,56,2,6,64,0.875,688
452,2018112610,螺丝刀,sata/世达,63601-63620,201909,37.86,819,714,31404.889999999996,628,40.18,855.0,7,1,0,8,0.875,689
125,2018112610,螺丝刀,fogo/富格,电动螺丝批,201909,39.0,532,801,22777.65,686,32.81,900.0,14,0,2,16,0.875,690
294,2018112610,螺丝刀,masterproof/麦思德,21130,201909,137.57,320,900,41088.12,557,65.55,254.0,7,1,0,8,0.875,691
934,2018112610,螺丝刀,美耐特,迷你螺丝刀,201909,3.51,5846,283,21292.94,702,75.01,81.0,83,5,7,95,0.8736842105263158,692
598,2018112610,螺丝刀,workpro/万克宝,W021513N.,201909,58.22,1698,546,105364.0,344,47.72,680.0,27,0,4,31,0.8709677419354839,693
396,2018112610,螺丝刀,sata/世达,05108,201909,91.3,4844,322,463956.0,122,72.56,120.0,256,20,18,294,0.8707482993197279,694
908,2018112610,螺丝刀,研然,Y0070,201909,7.87,3196,408,24970.1,667,79.93,39.0,47,1,6,54,0.8703703703703703,695
79,2018112610,螺丝刀,deli/得力,DL6330751,201909,4.33,36139,65,167620.63,247,57.93,442.0,275,9,32,316,0.870253164556962,696
741,2018112610,螺丝刀,坚威,62和1套装,201909,19.8,2913,426,114023.01000000001,328,58.27,433.0,60,1,8,69,0.8695652173913043,697
487,2018112610,螺丝刀,stanley/史丹利,61-887-23,201909,16.38,3099,415,67250.81999999999,458,75.32,77.0,20,0,3,23,0.8695652173913043,698
1065,2018112610,螺丝刀,颂嘉特,SJT-31680,201909,18.0,3790,373,84498.0,410,81.95,27.0,20,1,2,23,0.8695652173913043,699
467,2018112610,螺丝刀,sheffield/钢盾,S056510,201909,118.55,2060,511,249710.68000000002,198,57.85,444.0,60,1,8,69,0.8695652173913043,700
300,2018112610,螺丝刀,masterproof/麦思德,22047,201909,83.51,438,844,34549.770000000004,600,47.89,677.0,20,1,2,23,0.8695652173913043,701
209,2018112610,螺丝刀,jerxun/京选,JX-0189D,201909,15.34,3084,417,42985.6,547,48.41,668.0,40,0,6,46,0.8695652173913043,702
110,2018112610,螺丝刀,elecall/伊莱科,彩条螺丝批,201909,2.97,225982,7,839760.67,67,69.65,168.0,1766,43,224,2033,0.8686669945892769,703
501,2018112610,螺丝刀,stanley/史丹利,65-410-14,201909,26.98,3966,360,178031.33000000005,236,46.48,734.0,33,0,5,38,0.868421052631579,704
152,2018112610,螺丝刀,greener/绿林,异型螺丝刀,201909,8.74,11082,180,118016.8,316,71.52,139.0,329,14,36,379,0.8680738786279684,705
548,2018112610,螺丝刀,toozo,LSP01,201909,3.83,109614,19,692060.4900000001,89,69.81,164.0,656,23,77,756,0.8677248677248677,706
503,2018112610,螺丝刀,stanley/史丹利,66-039-23,201909,32.3,16516,128,552517.7299999999,111,59.02,417.0,190,2,27,219,0.867579908675799,707
757,2018112610,螺丝刀,威利,823,201909,17.4,3198,407,60737.65000000001,479,41.9,841.0,13,0,2,15,0.8666666666666667,708
1102,2018112610,螺丝刀,麦驰,658,201909,10.56,3375,398,39374.91999999999,572,43.66,799.0,13,0,2,15,0.8666666666666667,709
596,2018112610,螺丝刀,workpro/万克宝,W021452N,201909,45.28,932,687,42542.7,552,53.76,543.0,26,0,4,30,0.8666666666666667,710
477,2018112610,螺丝刀,sj/上匠,螺丝批套装,201909,11.17,32433,71,517410.12000000005,114,73.96,98.0,961,51,98,1110,0.8657657657657658,711
185,2018112610,螺丝刀,huafeng big arrow/华丰巨箭,新品螺丝批,201909,5.11,16297,130,102664.36999999998,352,52.47,578.0,116,1,17,134,0.8656716417910447,712
507,2018112610,螺丝刀,stanley/史丹利,66-301-23,201909,12.6,35582,66,415910.2899999999,133,57.93,443.0,141,1,21,163,0.8650306748466258,713
747,2018112610,螺丝刀,埃福森,AIFUSEN-966,201909,28.0,9091,217,254548.0,196,59.39,411.0,173,6,21,200,0.865,714
91,2018112610,螺丝刀,diwells/得威斯,钟表批,201909,26.69,1330,601,34695.05000000001,598,59.73,399.0,25,1,3,29,0.8620689655172413,715
31,2018112610,螺丝刀,borntun/波盾,BD-5H,201909,95.25,5773,286,532067.37,113,63.49,297.0,25,0,4,29,0.8620689655172413,716
44,2018112610,螺丝刀,broppe/浦派,伸缩螺丝刀,201909,4.81,9265,212,77780.23000000001,423,63.93,290.0,217,4,31,252,0.8611111111111112,717
63,2018112610,螺丝刀,deli/得力,DL1033,201909,33.9,2538,458,93567.71,381,54.82,513.0,37,4,2,43,0.8604651162790697,718
247,2018112610,螺丝刀,jrf,JRF-伸缩螺丝刀,201909,4.7,44504,53,422920.27999999997,132,73.51,104.0,695,20,93,808,0.8601485148514851,719
600,2018112610,螺丝刀,workpro/万克宝,多规格套装,201909,19.53,13213,150,256274.5599999999,194,59.22,413.0,147,3,21,171,0.8596491228070176,720
269,2018112610,螺丝刀,lechg,2206,201909,11.33,7861,240,100132.55,361,52.42,579.0,140,5,18,163,0.8588957055214724,721
192,2018112610,螺丝刀,ineless/多高,两用螺丝刀,201909,5.88,4580,338,30248.92,636,74.24,94.0,73,0,12,85,0.8588235294117647,722
35,2018112610,螺丝刀,bosch/博世,46件装,201909,136.56,8828,223,1179839.55,43,73.19,112.0,212,8,27,247,0.8582995951417004,723
656,2018112610,螺丝刀,久克,JK螺丝刀,201909,4.16,39692,59,285873.98000000004,177,69.24,172.0,465,6,71,542,0.8579335793357934,724
978,2018112610,螺丝刀,艾瑞泽,LYLSD,201909,7.45,132645,16,1107896.08,46,79.11,41.0,2165,59,301,2525,0.8574257425742574,725
514,2018112610,螺丝刀,stanley/史丹利,67299-8-23,201909,9.17,82080,28,909810.18,62,63.99,288.0,595,10,89,694,0.8573487031700289,726
215,2018112610,螺丝刀,jerxun/京选,JX-0237,201909,80.94,23853,92,1834738.9800000004,27,80.18,35.0,811,22,113,946,0.857293868921776,727
628,2018112610,螺丝刀,yupei,富士康原厂螺丝刀,201909,30.0,1349,595,68594.94,453,58.79,426.0,12,2,0,14,0.8571428571428571,728
437,2018112610,螺丝刀,sata/世达,62211,201909,10.54,2769,442,32718.0,615,70.65,153.0,18,0,3,21,0.8571428571428571,729
582,2018112610,螺丝刀,wera /维拉,05051045001,201909,559.0,264,920,145889.0,270,41.73,843.0,6,0,1,7,0.8571428571428571,730
492,2018112610,螺丝刀,stanley/史丹利,65-006-14,201909,24.1,5658,290,149624.20000000004,264,59.48,408.0,90,4,11,105,0.8571428571428571,731
293,2018112610,螺丝刀,masterproof/麦思德,20204,201909,39.86,2272,487,85830.01,405,68.96,180.0,24,0,4,28,0.8571428571428571,732
73,2018112610,螺丝刀,deli/得力,DL3545,201909,57.36,686,751,40663.380000000005,559,50.28,635.0,6,0,1,7,0.8571428571428571,733
615,2018112610,螺丝刀,xiaomi/小米,米家电动螺丝刀3.6V,201909,168.8,70,1057,11816.0,821,40.06,856.0,6,1,0,7,0.8571428571428571,734
1000,2018112610,螺丝刀,贝克洛,5SS,201909,118.25,2581,453,270635.75,186,80.09,36.0,12,1,1,14,0.8571428571428571,735
703,2018112610,螺丝刀,力嘉力,LJL-129,201909,12.52,4243,354,65915.37999999999,463,40.53,852.0,6,0,1,7,0.8571428571428571,736
24,2018112610,螺丝刀,bojoy,005,201909,2.22,2224,496,4937.280000000001,954,47.56,684.0,6,0,1,7,0.8571428571428571,737
494,2018112610,螺丝刀,stanley/史丹利,65-098-14,201909,27.35,391,860,12265.18,814,50.19,638.0,6,0,1,7,0.8571428571428571,738
993,2018112610,螺丝刀,藕毕,十字螺丝刀,201909,9.67,1481,574,13806.199999999999,787,61.7,346.0,24,1,3,28,0.8571428571428571,739
27,2018112610,螺丝刀,bojoy,LYSSLSD,201909,6.58,2091,507,14834.82,770,45.45,757.0,30,1,4,35,0.8571428571428571,740
292,2018112610,螺丝刀,makita/牧田,组合套装起子S2,201909,55.0,319,901,17379.41,738,47.2,690.0,6,0,1,7,0.8571428571428571,741
1087,2018112610,螺丝刀,鹏工,套筒螺丝刀,201909,5.38,2500,461,24850.73,668,66.9,218.0,12,0,2,14,0.8571428571428571,742
1046,2018112610,螺丝刀,鑫达,手感型,201909,2.16,9655,204,22514.81000000001,691,57.01,474.0,6,0,1,7,0.8571428571428571,743
1086,2018112610,螺丝刀,鹏工,伸缩螺丝刀,201909,11.76,257,925,3022.3199999999997,1011,53.93,539.0,12,0,2,14,0.8571428571428571,744
265,2018112610,螺丝刀,lao t,2400,201909,35.88,516,810,18514.08,728,45.85,751.0,6,0,1,7,0.8571428571428571,745
104,2018112610,螺丝刀,elecall/伊莱科,9002,201909,11.52,1032393,1,18331731.229999997,2,85.29,9.0,5203,228,645,6076,0.8563199473337723,746
158,2018112610,螺丝刀,greener/绿林,数码螺丝刀,201909,11.88,13015,154,234170.22000000012,205,71.85,130.0,374,12,51,437,0.8558352402745996,747
95,2018112610,螺丝刀,dpei/赣春,盒装螺丝批套装,201909,33.6,10010,200,333719.57,154,60.24,381.0,130,5,17,152,0.8552631578947368,748
140,2018112610,螺丝刀,greener/绿林,3/5/6/8MM,201909,6.1,6636,257,43965.869999999995,540,51.69,598.0,124,4,17,145,0.8551724137931035,749
1020,2018112610,螺丝刀,金刚,5H/6H/8H/10H,201909,67.2,87163,25,6278018.160000002,7,74.52,86.0,307,6,46,359,0.8551532033426184,750
932,2018112610,螺丝刀,美耐特,MNT551361-A,201909,205.7,940,685,202385.60999999996,217,61.71,345.0,47,0,8,55,0.8545454545454545,751
100,2018112610,螺丝刀,elecall/伊莱科,31合一,201909,11.12,104466,20,1710526.12,29,80.8,33.0,1624,67,210,1901,0.8542872172540767,752
213,2018112610,螺丝刀,jerxun/京选,JX-0210,201909,6.83,5656,291,76474.69999999998,426,45.88,748.0,76,0,13,89,0.8539325842696629,753
5,2018112610,螺丝刀,aeropro,7225,201909,63.6,1755,538,122884.30000000002,308,59.11,415.0,29,2,3,34,0.8529411764705882,754
380,2018112610,螺丝刀,rtw,520,201909,3.6,10263,197,639834.3400000001,94,60.49,375.0,29,0,5,34,0.8529411764705882,755
796,2018112610,螺丝刀,日本福冈,6*150MM十字,201909,5.47,3624,383,20054.36,715,63.17,304.0,23,0,4,27,0.8518518518518519,756
381,2018112610,螺丝刀,rubicon/罗宾汉,107螺丝批,201909,18.14,2843,435,48400.22,519,62.35,321.0,40,0,7,47,0.851063829787234,757
1077,2018112610,螺丝刀,鹏工,615,201909,7.88,9167,215,76368.0,427,52.73,573.0,57,1,9,67,0.8507462686567164,758
358,2018112610,螺丝刀,pesco,拆机螺丝刀套装,201909,58.8,644,760,34086.2,604,62.09,330.0,17,0,3,20,0.85,759
603,2018112610,螺丝刀,wowstick,1F+,201909,228.34,2932,424,597302.77,100,61.75,344.0,34,0,6,40,0.85,760
930,2018112610,螺丝刀,美耐特,MNT-602313,201909,8.72,3489,390,29447.59,642,59.8,396.0,85,0,15,100,0.85,761
651,2018112610,螺丝刀,中杰,2061,201909,70.8,2145,502,166125.92,248,72.9,116.0,34,0,6,40,0.85,762
45,2018112610,螺丝刀,broppe/浦派,伸缩起子组套,201909,11.88,853,707,10133.64,847,58.06,438.0,17,1,2,20,0.85,763
1089,2018112610,螺丝刀,鹏工,螺丝刀套装,201909,13.12,23036,96,642556.0500000002,93,56.08,489.0,146,3,23,172,0.8488372093023255,764
206,2018112610,螺丝刀,jerxun/京选,JX-0189,201909,7.95,51832,46,597636.5000000001,99,66.09,239.0,426,10,66,502,0.848605577689243,765
216,2018112610,螺丝刀,jerxun/京选,JX-0326,201909,63.88,1517,567,101497.92000000001,357,44.95,773.0,56,1,9,66,0.8484848484848485,766
276,2018112610,螺丝刀,lo‘master/老师傅,XMLSD-01,201909,62.14,1690,547,112985.92000000001,329,50.79,623.0,50,1,8,59,0.847457627118644,767
254,2018112610,螺丝刀,keycon,冲击螺丝批套装,201909,68.24,12412,163,744681.1699999999,81,66.62,225.0,205,3,34,242,0.8471074380165289,768
