,cid,brand,model,datamonth,price,biz30day,total_sold_price,model_ratings,model_rank
23786,2018112610,精菱,螺丝批组套,201909,50.3,928,44543.61000000001,54.64,518.0
23795,2018112610,精锐锋,JRF-伸缩螺丝刀,201909,8.1,129,1377.33,37.79,880.0
23826,2018112610,络黎,LSDTZ,201909,9.9,1094,13038.219999999998,22.96,1068.0
23827,2018112610,美他力,800电批 11头螺丝批,201909,18.96,40,758.4,26.98,1039.0
23830,2018112610,美他力,9头螺丝批,201909,4.56,15624,71245.86,76.33,64.0
23833,2018112610,美他力,9头螺丝批头,201909,2.4,980,2352.0,27.92,1033.0
23836,2018112610,美他力,小螺丝刀,201909,10.36,154,1591.7399999999998,42.5,825.0
23881,2018112610,美耐特,MNT-551361,201909,178.6,19729,3194267.6199999996,64.37,276.0
23914,2018112610,美耐特,MNT-602313,201909,8.72,3489,29447.59,59.8,396.0
23959,2018112610,美耐特,MNT-622026,201909,11.59,4905,61635.57,46.88,718.0
23993,2018112610,美耐特,MNT551361-A,201909,205.7,940,202385.60999999996,61.71,345.0
24019,2018112610,美耐特,S2钢磁性螺丝刀,201909,7.35,30841,241710.99,76.97,57.0
24040,2018112610,美耐特,迷你螺丝刀,201909,3.51,5846,21292.94,75.01,81.0
24085,2018112610,老a,017200009,201909,281.31,123,32494.300000000003,69.08,175.0
24130,2018112610,老a,LA184055,201909,223.72,5148,1078631.19,70.55,154.0
24175,2018112610,老a,LA184080,201909,330.03,2112,634499.8300000001,74.58,85.0
24218,2018112610,老a,LA612106,201909,28.71,1375,39889.01,45.15,769.0
24263,2018112610,老a,LA6122P0,201909,8.25,12924,105482.84999999999,66.69,221.0
24308,2018112610,老a,LA6123,201909,11.29,3622,31088.819999999996,65.53,255.0
24353,2018112610,老a,LA612375A,201909,11.75,115897,1535393.7,82.83,21.0
24398,2018112610,老a,LA613130,201909,114.86,10765,1204212.6400000001,82.99,20.0
24443,2018112610,老a,LA613132,201909,66.74,3573,241994.98000000007,65.61,252.0
24488,2018112610,老a,LA613138,201909,77.52,12954,816636.91,74.2,96.0
24513,2018112610,老a,LA6132P5,201909,20.52,712,16513.64,67.85,195.0
24558,2018112610,老a,LA6132W8,201909,19.07,2879,73832.70000000001,54.3,527.0
24583,2018112610,老a,LA613M25,201909,26.41,3749,114299.95999999999,41.31,848.0
24616,2018112610,老a,LA613SA6,201909,23.72,9042,305451.4799999999,69.68,166.0
24661,2018112610,老a,LA614202,201909,18.58,2510,71993.40000000001,66.73,219.0
24706,2018112610,老a,LA614212,201909,67.25,1760,111241.68000000002,66.96,216.0
24751,2018112610,老a,LA614A23,201909,13.48,13214,250655.84000000003,70.86,148.0
24796,2018112610,老a,LA614H15,201909,8.67,9038,70734.02,53.02,567.0
24841,2018112610,老a,LA614T06,201909,9.36,68377,743650.9899999999,79.2,40.0
24886,2018112610,老a,LA614U17,201909,9.09,5016,74977.85,68.59,184.0
24931,2018112610,老a,LA615010,201909,42.24,3653,146646.49000000002,64.81,268.0
24976,2018112610,老a,LA615012,201909,81.93,464,39918.200000000004,53.6,550.0
25021,2018112610,老a,LA615036,201909,175.75,546,96321.0,52.94,569.0
25063,2018112610,老a,LA615120,201909,31.6,2078,66194.16,56.3,486.0
25108,2018112610,老a,LA615201,201909,15.21,25816,391471.95000000007,74.74,84.0
25149,2018112610,老a,LA615512,201909,55.45,580,37589.77999999999,61.35,353.0
25162,2018112610,老a,LA618022,201909,103.21,182,19136.0,57.43,457.0
25175,2018112610,老a,LA618101,201909,12.29,21900,310929.91,78.05,50.0
25188,2018112610,老a,LA618201,201909,11.41,1263,18479.47,61.0,366.0
25200,2018112610,老a,LA618410,201909,18.97,792,14125.599999999999,59.91,394.0
25212,2018112610,老a,LA618H15,201909,12.28,2162,24153.760000000002,52.04,589.0
25222,2018112610,老a,LA618T08,201909,12.58,2304,26349.069999999996,52.27,583.0
25232,2018112610,老a,LA618T20,201909,13.28,540,7355.59,40.44,853.0
25277,2018112610,老a,LA699076,201909,37.94,16620,742162.3099999999,53.87,541.0
25307,2018112610,老a,LA699079/LA614306/LA614309,201909,33.12,539,18724.68,69.08,175.0
25352,2018112610,老a,十字一字,201909,10.97,2753,33853.740000000005,61.48,350.0
25397,2018112610,耐佳,NJ,201909,4.06,73305,278362.2299999999,64.31,277.0
25442,2018112610,艾瑞泽,ARZ-LHY,201909,15.25,21068,286203.65,56.03,491.0
25481,2018112610,艾瑞泽,ARZ8150,201909,14.12,195199,3756977.3299999996,76.35,63.0
25486,2018112610,艾瑞泽,LSD-TC,201909,27.45,1701,52857.75,30.89,918.0
25496,2018112610,艾瑞泽,LSDTZ,201909,57.34,13324,766508.5900000001,58.1,436.0
25505,2018112610,艾瑞泽,LSP,201909,12.41,3129,46662.07,67.95,192.0
25515,2018112610,艾瑞泽,LSPZT,201909,69.0,105,7135.0,30.89,918.0
25560,2018112610,艾瑞泽,LYLSD,201909,7.45,132645,1107896.08,79.11,41.0
25571,2018112610,艾瑞泽,LYLSP,201909,7.0,1806,17152.21,58.2,434.0
25580,2018112610,艾瑞泽,PTTZ,201909,87.33,86,6826.0,30.89,918.0
25586,2018112610,艾瑞泽,异形螺丝刀,201909,6.68,4713,55299.66,62.62,316.0
25622,2018112610,英力斯,两用螺丝刀,201909,9.0,1048,11133.099999999999,53.25,560.0
25656,2018112610,英迈,17221,201909,4.68,40402,187418.47999999998,67.8,196.0
25672,2018112610,英迈,两用螺丝刀,201909,4.5,742,2825.1,28.0,1032.0
25688,2018112610,英迈,小螺丝刀,201909,8.64,1487,10366.08,70.15,160.0
25721,2018112610,荣鹏,7220,201909,60.0,10956,767260.17,62.18,325.0
25732,2018112610,莱泽,风批,201909,102.0,1439,132901.2,65.82,246.0
25746,2018112610,蒂梵妮尔,CJP-814,201909,34.56,232,8017.919999999999,47.19,691.0
25767,2018112610,蒂梵妮尔,LSD-025,201909,5.04,19382,108595.12,67.21,210.0
25795,2018112610,蒂梵妮尔,TFNERLUOSP-1,201909,9.12,9033,90764.26,45.21,768.0
25797,2018112610,蓝标-11,KOUJIAN111,201909,336.0,173,58128.0,42.5,825.0
25800,2018112610,蓝标机电,TL-10,201909,768.0,107,68064.0,30.09,1022.0
25830,2018112610,藕毕,十字螺丝刀,201909,9.67,1481,13806.199999999999,61.7,346.0
25875,2018112610,蘑菇小队,0000,201909,4.68,7553,46348.94,27.68,1035.0
25888,2018112610,虾牌,TT-LSD,201909,32.03,1312,43907.13000000001,69.55,169.0
25897,2018112610,虾牌,TT-LSD-1,201909,58.0,284,15752.0,32.12,905.0
25908,2018112610,誉成隆,000,201909,13.0,366,4758.0,30.89,918.0
25909,2018112610,诺力盾,穿心螺丝刀,201909,7.8,42,327.6,26.98,1039.0
25954,2018112610,贝克洛,4008,201909,285.6,168,42909.99999999999,46.63,728.0
25999,2018112610,贝克洛,5SS,201909,118.25,2581,270635.75,80.09,36.0
26044,2018112610,贝克洛,BKL-305HA黑色,201909,66.0,15243,993406.0900000001,71.18,145.0
26058,2018112610,贞美,CJP,201909,29.76,1225,37195.200000000004,40.03,857.0
26060,2018112610,贞美,LYSSLSD,201909,3.6,158,568.8,26.98,1039.0
26067,2018112610,贞美,ZBP,201909,9.36,1383,12944.880000000001,30.4,1018.0
26072,2018112610,赛阁,LSD-01,201909,5.4,66,360.33,,
26074,2018112610,赛阁,SG-FTMBLSD,201909,4.9,287,1538.6100000000001,55.82,496.0
26081,2018112610,赛阁,SG-JCLSD,201909,8.94,7674,75077.35,63.15,306.0
26088,2018112610,赛阁,SG-YXHLSD,201909,5.21,11108,89868.13,66.46,230.0
26095,2018112610,赛阁,SG-YXLSD,201909,6.9,3013,20695.05,55.27,505.0
26098,2018112610,赫芝,HZ,201909,60.0,264,15840.0,70.05,162.0
26111,2018112610,达源,3206,201909,12.65,336,4250.4,47.19,691.0
26156,2018112610,迅达,1.5/2.0/2.5/3.0MM,201909,7.43,7980,121326.57000000004,60.73,372.0
26163,2018112610,迅达,多合一内六角,201909,35.39,193,6886.310000000001,30.89,918.0
26175,2018112610,迈克,KC-1,201909,6.72,649,4800.400000000001,57.28,460.0
26189,2018112610,迈克,MK-1,201909,1.92,6672,13670.789999999999,68.04,188.0
26203,2018112610,迈腾,8012/8016,201909,276.0,664,186684.0,54.69,517.0
26217,2018112610,还不晚,7651,201909,8.8,2489,20252.149999999998,54.7,516.0
26235,2018112610,还不晚,A37109,201909,6.9,65199,444888.46,50.65,628.0
26241,2018112610,逍逸,棘轮螺丝刀,201909,8.99,583,5241.169999999999,28.12,1031.0
26286,2018112610,金刚,5H/6H/8H/10H,201909,67.2,87163,6278018.160000002,74.52,86.0
26299,2018112610,金城,000,201909,7.91,414,5626.2,58.18,435.0
26315,2018112610,金老大,棘轮螺丝刀,201909,10.56,775,6666.44,71.45,140.0
26336,2018112610,金达羽,206,201909,7.18,2056,16323.179999999998,62.12,329.0
26342,2018112610,金达羽,可敲击穿心螺丝刀,201909,6.96,345,2401.2,46.76,720.0
26348,2018112610,金达羽,特殊螺丝刀,201909,5.04,6427,32158.800000000003,42.96,811.0
26386,2018112610,金鲨,JS,201909,101.6,387,39964.39999999999,30.89,918.0
26415,2018112610,釼,9005A,201909,14.4,4319,56445.42000000002,64.95,262.0
26432,2018112610,釼,9201,201909,11.96,584,7189.889999999999,61.12,360.0
26443,2018112610,釼,9210,201909,49.28,58,2858.24,30.89,918.0
26488,2018112610,釼,9728,201909,10.59,1427,14699.309999999998,45.41,758.0
26521,2018112610,釼,FO-9005,201909,15.03,4565,91828.95000000001,66.63,224.0
26566,2018112610,釼,FO-9005S,201909,23.99,962,30916.190000000006,50.82,622.0
26611,2018112610,釼,FO-9006,201909,8.16,1028,9237.199999999999,76.89,58.0
26622,2018112610,釼,FO-9007A,201909,11.98,415,5051.7300000000005,65.81,247.0
26634,2018112610,釼,FO-9008A,201909,12.62,366,4546.55,45.26,760.0
26650,2018112610,釼,FO-9058,201909,39.6,89,3202.3999999999996,23.43,1066.0
26660,2018112610,釼,FO-9062,201909,49.76,567,27013.33,57.8,446.0
26673,2018112610,釼,FO-9207,201909,54.65,928,47066.96,58.87,422.0
26700,2018112610,釼,FO-9208,201909,35.51,1228,44330.909999999996,47.58,683.0
26745,2018112610,釼,FO-9212A,201909,36.64,12514,647324.8600000002,61.09,362.0
26748,2018112610,釼,FO-9214,201909,49.28,26,1281.2800000000002,30.89,918.0
26761,2018112610,釼,FO-9221,201909,22.4,476,10636.450000000003,48.71,663.0
26806,2018112610,釼,FO-9330,201909,7.2,1461,7684.299999999999,46.76,720.0
26808,2018112610,釼,穿心螺丝刀,201909,12.0,48,576.0,47.19,691.0
26823,2018112610,鑫田,T5/T6/T8/T10,201909,13.75,609,8217.99,63.25,301.0
26868,2018112610,鑫达,手感型,201909,2.16,9655,22514.81000000001,57.01,474.0
26870,2018112610,铆钉修复,新款修复机,201909,780.0,185,144300.0,47.19,691.0
26889,2018112610,锐士特,5H,201909,54.0,738,56316.0,16.91,1071.0
26908,2018112610,锐壹,3015,201909,237.6,48,10109.4,57.28,460.0
26953,2018112610,锐壹,3925,201909,269.81,528,171692.80999999997,30.89,918.0
26998,2018112610,锐壹,R-3015,201909,210.56,2397,535804.6799999999,64.76,271.0
27002,2018112610,阿毛易修,SD1,201909,6.08,705,5140.62,30.89,918.0
27045,2018112610,阿猫家居,螺丝刀套装,201909,7.15,5360,39838.2,49.23,656.0
27054,2018112610,集美,1211,201909,7.8,1896,13726.2,32.84,897.0
27062,2018112610,集美,1240,201909,7.9,1177,9302.25,5.55,1083.0
27072,2018112610,集美,4398,201909,6.8,1826,12405.03,45.05,770.0
27102,2018112610,雷励克,Y-5H,201909,101.52,3468,374460.7899999999,73.16,113.0
27147,2018112610,雷格,3-6寸,201909,1.84,195875,435183.82999999996,77.82,51.0
27150,2018112610,雷铭,DWLM-WG8-4.2,201909,179.0,316,56564.0,45.52,755.0
27195,2018112610,雷铭,P0L-DW02-4.2,201909,58.8,208847,11825428.62,71.64,136.0
27231,2018112610,雷铭,POL-DW03-4.2,201909,58.8,9443,566600.01,57.58,452.0
27276,2018112610,青锋,XB2000,201909,131.55,759,93611.92000000001,30.89,918.0
27321,2018112610,青锋,XB900 XB901 XB902,201909,102.0,2868,114849.34999999999,42.5,825.0
27366,2018112610,青锋,XB901-1 XB902-1,201909,108.0,2662,123725.33,30.89,918.0
27390,2018112610,颂嘉特,SJT-31680,201909,18.0,3790,84498.0,81.95,27.0
27435,2018112610,颂嘉特,SJT-33235,201909,12.0,6202,86249.93000000001,61.02,365.0
27472,2018112610,风行,3/8气钻抛光（7010）,201909,145.0,355,51475.0,28.32,1029.0
27509,2018112610,风行,4.5H,201909,89.9,77,6872.8,30.89,918.0
27528,2018112610,马园,800,201909,3.6,128,460.8,30.89,918.0
27571,2018112610,马园,8316,201909,19.2,1382,17638.0,,
27616,2018112610,高德斯,8808,201909,6.86,2906,20536.360000000004,47.95,676.0
27630,2018112610,鸿胜电子,25合1,201909,12.5,105,1305.25,30.89,1012.0
27644,2018112610,鸿胜电子,32合1,201909,5.5,734,4075.73,44.74,784.0
27655,2018112610,鸿胜电子,70合1,201909,36.8,95,3493.75,,
27698,2018112610,鹏工,02,201909,4.56,508,2757.209999999999,46.76,720.0
27718,2018112610,鹏工,165,201909,5.76,12784,84856.72000000002,54.41,524.0
27763,2018112610,鹏工,615,201909,7.88,9167,76368.0,52.73,573.0
27808,2018112610,鹏工,8024,201909,9.37,5340,53631.240000000005,58.9,420.0
27853,2018112610,鹏工,8101,201909,20.4,622,13147.6,43.53,801.0
27898,2018112610,鹏工,8108,201909,26.3,2335,64698.380000000005,64.71,272.0
27943,2018112610,鹏工,9907,201909,15.93,2053,39112.579999999994,55.88,495.0
27988,2018112610,鹏工,9907-3,201909,5.1,1564,7988.1900000000005,48.94,658.0
28033,2018112610,鹏工,9909内六角,201909,5.4,13169,98705.32999999997,54.89,511.0
28078,2018112610,鹏工,9912,201909,5.41,4631,52426.170000000006,62.36,320.0
28123,2018112610,鹏工,9912梅花,201909,7.2,2293,16577.54,44.77,782.0
28125,2018112610,鹏工,伸缩螺丝刀,201909,11.76,257,3022.3199999999997,53.93,539.0
28170,2018112610,鹏工,套筒螺丝刀,201909,5.38,2500,24850.73,66.9,218.0
28194,2018112610,鹏工,绝缘螺丝刀,201909,19.77,604,12331.74,28.33,1028.0
28239,2018112610,鹏工,螺丝刀套装,201909,13.12,23036,642556.0500000002,56.08,489.0
28284,2018112610,鹰之印,BST-31101,201909,3.59,11458,58301.45999999999,75.17,79.0
28329,2018112610,鹰之印,BST-31151,201909,6.0,5201,33232.11,65.91,244.0
28374,2018112610,鹰之印,BST-32180,201909,10.31,947,9273.93,61.88,341.0
28419,2018112610,鹰之印,BST-32581,201909,15.72,1001,14111.21,54.62,519.0
28425,2018112610,麦丹利,10156,201909,9.85,467,4464.2,45.5,756.0
28433,2018112610,麦丹利,15455,201909,26.6,140,3724.0,30.89,918.0
28448,2018112610,麦丹利,MDL-JYLSD,201909,10.8,1416,16462.129999999997,65.6,253.0
28449,2018112610,麦丹利,MDL-LSD,201909,9.7,258,2503.68,46.31,739.0
28452,2018112610,麦丹利,MDL-RSLSD,201909,7.07,293,2997.96,61.97,335.0
28459,2018112610,麦丹利,穿心螺丝刀,201909,12.0,91,1819.67,57.28,460.0
28476,2018112610,麦驰,001,201909,18.6,203,2673.72,47.19,691.0
28481,2018112610,麦驰,11合一,201909,17.76,257,4564.32,14.85,1075.0
28512,2018112610,麦驰,658,201909,10.56,3375,39374.91999999999,43.66,799.0
28529,2018112610,麦驰,8803,201909,11.88,2169,21503.64,42.54,824.0
28538,2018112610,麦驰,MC-IPHONE套装,201909,14.4,217,3124.8,47.19,691.0
28539,2018112610,齐迈,EASYUSE20190906,201909,8.97,1795,16094.55,26.28,1062.0
28545,2018112610,龙韵,DBLDP00115,201909,60.77,646,39266.4,44.59,786.0
28564,2018112610,龙韵,PTGJZT01,201909,20.45,2529,89635.89000000003,61.31,354.0
